id,created_at,lead_id,sustatus_id,hostel_id,cityid
8047,10-04-2023 07:00,1310,13,3121,14
8048,11-04-2023 17:21,1310,14,3121,14
8049,12-04-2023 05:45,1310,15,3121,14
8050,14-04-2023 02:04,1310,16,3121,14
8051,14-04-2023 06:04,1310,17,3121,14
8052,14-04-2023 12:35,1310,18,3121,14
8053,16-04-2023 00:14,1310,19,3121,14
8054,16-04-2023 08:37,1310,20,3121,14
8055,16-04-2023 21:42,1310,21,3121,14
8056,18-04-2023 05:45,1310,22,3121,14
8057,18-04-2023 07:28,1310,23,3121,14
8058,19-04-2023 21:10,1310,24,3121,14
8059,20-04-2023 08:03,1310,25,3121,14
8061,19-03-2023 15:27,1311,1,NULL,0
8062,21-03-2023 08:51,1311,2,NULL,0
8063,21-03-2023 19:21,1311,3,NULL,0
8064,22-03-2023 07:18,1311,4,NULL,0
8065,23-03-2023 12:50,1311,5,3137,0
8066,24-03-2023 21:24,1311,6,3137,0
8067,26-03-2023 01:43,1311,7,3137,0
8068,27-03-2023 17:48,1311,8,3137,0
8069,28-03-2023 19:42,1311,9,3137,0
8070,29-03-2023 00:03,1311,10,3137,0
8071,29-03-2023 06:42,1311,11,3137,0
8072,30-03-2023 04:37,1311,12,3137,0
8073,31-03-2023 06:02,1311,13,3137,0
8074,01-04-2023 04:56,1311,14,3137,0
8075,01-04-2023 14:05,1311,15,3137,0
8076,03-04-2023 12:21,1311,16,3137,0
8077,05-04-2023 11:06,1311,17,3137,0
8078,05-04-2023 20:49,1311,18,3137,0
8079,07-04-2023 14:40,1311,19,3137,0
8080,08-04-2023 16:48,1311,20,3137,0
8081,09-04-2023 18:27,1311,21,3137,0
8082,11-04-2023 16:59,1311,22,3137,0
8083,12-04-2023 03:14,1311,23,3137,0
8084,13-04-2023 15:45,1311,24,3137,0
8087,27-03-2023 16:54,1312,1,NULL,0
8088,29-03-2023 09:08,1312,2,NULL,0
8089,30-03-2023 16:45,1312,3,NULL,0
8090,01-04-2023 15:42,1312,4,NULL,0
8091,03-04-2023 14:29,1312,5,3138,0
8092,04-04-2023 16:42,1312,6,3138,0
8093,05-04-2023 15:18,1312,7,3138,0
8094,07-04-2023 02:48,1312,8,3138,0
8095,08-04-2023 16:45,1312,9,3138,0
8096,09-04-2023 22:06,1312,10,3138,0
8097,11-04-2023 20:31,1312,11,3138,0
8098,13-04-2023 09:22,1312,12,3138,0
8099,13-04-2023 17:01,1312,13,3138,0
8100,13-04-2023 21:38,1312,14,3138,0
8101,15-04-2023 07:33,1312,15,3138,0
8113,16-03-2023 15:12,1313,1,NULL,13
8114,17-03-2023 02:16,1313,2,NULL,13
8115,18-03-2023 14:16,1313,3,NULL,13
8116,19-03-2023 09:18,1313,4,NULL,13
8117,21-03-2023 06:14,1313,5,3111,13
8118,21-03-2023 16:34,1313,6,3111,13
8119,23-03-2023 05:46,1313,7,3111,13
8120,24-03-2023 18:55,1313,8,3111,13
8121,25-03-2023 04:18,1313,9,3111,13
8122,26-03-2023 18:08,1313,10,3111,13
8123,26-03-2023 20:06,1313,11,3111,13
8124,28-03-2023 01:43,1313,12,3111,13
8125,28-03-2023 13:41,1313,13,3111,13
8126,28-03-2023 14:56,1313,14,3111,13
8127,29-03-2023 18:26,1313,15,3111,13
8128,31-03-2023 10:07,1313,16,3111,13
8129,02-04-2023 05:05,1313,17,3111,13
8130,03-04-2023 20:02,1313,18,3111,13
8131,05-04-2023 00:23,1313,19,3111,13
8132,05-04-2023 17:41,1313,20,3111,13
8133,07-04-2023 02:21,1313,21,3111,13
8134,08-04-2023 07:36,1313,22,3111,13
8135,08-04-2023 14:37,1313,23,3111,13
8136,10-04-2023 10:37,1313,24,3111,13
8137,12-04-2023 04:18,1313,25,3111,13
8139,11-03-2023 04:06,1314,1,NULL,13
8140,11-03-2023 17:36,1314,2,NULL,13
8141,12-03-2023 10:59,1314,3,NULL,13
8142,13-03-2023 13:28,1314,4,NULL,13
8143,14-03-2023 22:24,1314,5,3114,13
8144,15-03-2023 05:30,1314,6,3114,13
8145,16-03-2023 14:26,1314,7,3114,13
8146,17-03-2023 03:31,1314,8,3114,13
8147,17-03-2023 23:31,1314,9,3114,13
8148,18-03-2023 18:48,1314,10,3114,13
8149,20-03-2023 08:42,1314,11,3114,13
8150,21-03-2023 02:45,1314,12,3114,13
8151,21-03-2023 05:14,1314,13,3114,13
8152,21-03-2023 15:02,1314,14,3114,13
8153,22-03-2023 01:18,1314,15,3114,13
8154,23-03-2023 22:14,1314,16,3114,13
8155,24-03-2023 14:25,1314,17,3114,13
8156,25-03-2023 08:43,1314,18,3114,13
8157,26-03-2023 14:42,1314,19,3114,13
8158,26-03-2023 19:28,1314,20,3114,13
8159,27-03-2023 05:45,1314,21,3114,13
8160,27-03-2023 18:29,1314,22,3114,13
8161,28-03-2023 05:47,1314,23,3114,13
8162,28-03-2023 22:31,1314,24,3114,13
8163,30-03-2023 13:24,1314,25,3114,13
8165,30-03-2023 09:17,1315,1,NULL,16
8166,30-03-2023 09:29,1315,2,NULL,16
8167,30-03-2023 20:10,1315,3,NULL,16
8168,31-03-2023 05:24,1315,4,NULL,16
8169,01-04-2023 14:58,1315,5,3130,16
8170,01-04-2023 17:26,1315,6,3130,16
8171,03-04-2023 01:03,1315,7,3130,16
8172,03-04-2023 21:09,1315,8,3130,16
8173,05-04-2023 04:07,1315,9,3130,16
8174,06-04-2023 02:31,1315,10,3130,16
8175,07-04-2023 13:47,1315,11,3130,16
8176,07-04-2023 22:49,1315,12,3130,16
8177,09-04-2023 14:48,1315,13,3130,16
8178,11-04-2023 13:59,1315,14,3130,16
8179,11-04-2023 17:46,1315,15,3130,16
8180,13-04-2023 02:52,1315,16,3130,16
8181,13-04-2023 08:01,1315,17,3130,16
8182,13-04-2023 19:34,1315,18,3130,16
8183,14-04-2023 09:41,1315,19,3130,16
8184,14-04-2023 19:59,1315,20,3130,16
8191,05-03-2023 02:21,1316,1,NULL,20
8192,05-03-2023 15:06,1316,2,NULL,20
8193,07-03-2023 11:34,1316,3,NULL,20
8194,07-03-2023 13:07,1316,4,NULL,20
8195,09-03-2023 00:59,1316,5,3133,20
8196,09-03-2023 11:36,1316,6,3133,20
8197,10-03-2023 08:47,1316,7,3133,20
8198,11-03-2023 10:59,1316,8,3133,20
8199,13-03-2023 03:17,1316,9,3133,20
8200,13-03-2023 16:33,1316,10,3133,20
8201,15-03-2023 13:20,1316,11,3133,20
8202,16-03-2023 02:58,1316,12,3133,20
8203,17-03-2023 00:08,1316,13,3133,20
8204,18-03-2023 01:14,1316,14,3133,20
8205,18-03-2023 01:16,1316,15,3133,20
8217,05-03-2023 06:21,1317,1,NULL,0
8218,07-03-2023 05:51,1317,2,NULL,0
8219,08-03-2023 15:42,1317,3,NULL,0
8220,08-03-2023 18:28,1317,4,NULL,0
8221,10-03-2023 02:56,1317,5,3139,0
8222,11-03-2023 00:59,1317,6,3139,0
8223,12-03-2023 07:40,1317,7,3139,0
8224,13-03-2023 06:24,1317,8,3139,0
8225,13-03-2023 11:08,1317,9,3139,0
8226,14-03-2023 01:46,1317,10,3139,0
8227,14-03-2023 18:38,1317,11,3139,0
8228,15-03-2023 03:55,1317,12,3139,0
8229,16-03-2023 22:07,1317,13,3139,0
8230,17-03-2023 05:56,1317,14,3139,0
8231,18-03-2023 19:08,1317,15,3139,0
8232,19-03-2023 21:04,1317,16,3139,0
8233,21-03-2023 00:53,1317,17,3139,0
8234,22-03-2023 21:49,1317,18,3139,0
8235,24-03-2023 08:07,1317,19,3139,0
8236,26-03-2023 07:58,1317,20,3139,0
8237,27-03-2023 01:50,1317,21,3139,0
8238,27-03-2023 09:24,1317,22,3139,0
8243,01-03-2023 06:22,1318,1,NULL,16
8244,02-03-2023 20:32,1318,2,NULL,16
8245,04-03-2023 09:48,1318,3,NULL,16
8246,05-03-2023 11:14,1318,4,NULL,16
8247,07-03-2023 00:15,1318,5,3129,16
8248,07-03-2023 08:57,1318,6,3129,16
8269,10-03-2023 06:06,1319,1,NULL,0
8270,10-03-2023 21:47,1319,2,NULL,0
8271,12-03-2023 04:31,1319,3,NULL,0
8272,14-03-2023 02:45,1319,4,NULL,0
8273,14-03-2023 17:20,1319,5,3137,0
8274,16-03-2023 09:51,1319,6,3137,0
8295,28-03-2023 13:29,1320,1,NULL,0
8296,29-03-2023 21:55,1320,2,NULL,0
8297,30-03-2023 04:05,1320,3,NULL,0
8298,31-03-2023 06:28,1320,4,NULL,0
8299,01-04-2023 00:49,1320,5,3137,0
8300,02-04-2023 07:13,1320,6,3137,0
8301,03-04-2023 16:47,1320,7,3137,0
8302,04-04-2023 23:00,1320,8,3137,0
8303,06-04-2023 21:30,1320,9,3137,0
8304,08-04-2023 05:46,1320,10,3137,0
8305,09-04-2023 22:57,1320,11,3137,0
8306,10-04-2023 00:56,1320,12,3137,0
8307,10-04-2023 16:36,1320,13,3137,0
8308,10-04-2023 23:00,1320,14,3137,0
8309,12-04-2023 12:32,1320,15,3137,0
8310,13-04-2023 10:25,1320,16,3137,0
8311,14-04-2023 23:54,1320,17,3137,0
8321,26-03-2023 10:07,1321,1,NULL,15
8322,28-03-2023 02:33,1321,2,NULL,15
8323,29-03-2023 03:13,1321,3,NULL,15
8324,29-03-2023 10:54,1321,4,NULL,15
8325,29-03-2023 22:31,1321,5,3125,15
8326,30-03-2023 05:54,1321,6,3125,15
8327,30-03-2023 06:08,1321,7,3125,15
8328,31-03-2023 14:54,1321,8,3125,15
8329,02-04-2023 04:10,1321,9,3125,15
8330,03-04-2023 07:30,1321,10,3125,15
8331,05-04-2023 07:00,1321,11,3125,15
8332,06-04-2023 21:30,1321,12,3125,15
8333,08-04-2023 04:27,1321,13,3125,15
8334,09-04-2023 17:44,1321,14,3125,15
8335,10-04-2023 22:45,1321,15,3125,15
8336,11-04-2023 04:47,1321,16,3125,15
8337,12-04-2023 20:59,1321,17,3125,15
8338,14-04-2023 18:56,1321,18,3125,15
8339,16-04-2023 17:00,1321,19,3125,15
8347,09-03-2023 08:22,1322,1,NULL,14
8348,10-03-2023 00:58,1322,2,NULL,14
8349,11-03-2023 06:57,1322,3,NULL,14
8350,11-03-2023 14:46,1322,4,NULL,14
8351,12-03-2023 07:05,1322,5,3116,14
8352,14-03-2023 04:06,1322,6,3116,14
8353,14-03-2023 19:08,1322,7,3116,14
8354,15-03-2023 22:19,1322,8,3116,14
8355,16-03-2023 14:04,1322,9,3116,14
8356,17-03-2023 21:45,1322,10,3116,14
8357,19-03-2023 07:31,1322,11,3116,14
8358,20-03-2023 17:35,1322,12,3116,14
8359,21-03-2023 11:35,1322,13,3116,14
8360,22-03-2023 14:09,1322,14,3116,14
8373,21-03-2023 11:05,1323,1,NULL,14
8374,22-03-2023 04:10,1323,2,NULL,14
8375,23-03-2023 01:17,1323,3,NULL,14
8376,23-03-2023 08:51,1323,4,NULL,14
8377,23-03-2023 22:51,1323,5,3122,14
8378,25-03-2023 06:07,1323,6,3122,14
8379,25-03-2023 22:08,1323,7,3122,14
8380,27-03-2023 16:07,1323,8,3122,14
8399,02-03-2023 16:51,1324,1,NULL,16
8400,03-03-2023 11:45,1324,2,NULL,16
8401,04-03-2023 13:12,1324,3,NULL,16
8402,05-03-2023 05:11,1324,4,NULL,16
8403,06-03-2023 10:34,1324,5,3127,16
8404,06-03-2023 21:41,1324,6,3127,16
8405,07-03-2023 18:12,1324,7,3127,16
8406,09-03-2023 07:40,1324,8,3127,16
8407,11-03-2023 02:50,1324,9,3127,16
8408,12-03-2023 00:32,1324,10,3127,16
8409,12-03-2023 20:57,1324,11,3127,16
8410,14-03-2023 01:05,1324,12,3127,16
8411,15-03-2023 17:35,1324,13,3127,16
8412,17-03-2023 12:29,1324,14,3127,16
8413,19-03-2023 09:51,1324,15,3127,16
8414,20-03-2023 11:30,1324,16,3127,16
8415,21-03-2023 12:24,1324,17,3127,16
8416,23-03-2023 02:45,1324,18,3127,16
8417,24-03-2023 20:55,1324,19,3127,16
8418,26-03-2023 06:40,1324,20,3127,16
8419,26-03-2023 07:46,1324,21,3127,16
8420,26-03-2023 20:03,1324,22,3127,16
8425,26-03-2023 12:08,1325,1,NULL,0
8426,26-03-2023 20:48,1325,2,NULL,0
8427,26-03-2023 22:36,1325,3,NULL,0
8428,28-03-2023 11:03,1325,4,NULL,0
8429,29-03-2023 12:02,1325,5,3139,0
8430,30-03-2023 01:56,1325,6,3139,0
8431,31-03-2023 20:39,1325,7,3139,0
8432,01-04-2023 23:55,1325,8,3139,0
8433,02-04-2023 22:23,1325,9,3139,0
8434,04-04-2023 08:38,1325,10,3139,0
8435,05-04-2023 04:04,1325,11,3139,0
8436,05-04-2023 05:05,1325,12,3139,0
8437,05-04-2023 16:39,1325,13,3139,0
8438,06-04-2023 12:33,1325,14,3139,0
8439,06-04-2023 21:36,1325,15,3139,0
8440,06-04-2023 23:40,1325,16,3139,0
8441,08-04-2023 10:03,1325,17,3139,0
8442,10-04-2023 08:28,1325,18,3139,0
8443,11-04-2023 23:11,1325,19,3139,0
8444,12-04-2023 00:39,1325,20,3139,0
8445,12-04-2023 22:35,1325,21,3139,0
8446,14-04-2023 20:30,1325,22,3139,0
8447,15-04-2023 17:38,1325,23,3139,0
8448,17-04-2023 03:56,1325,24,3139,0
8449,18-04-2023 07:20,1325,25,3139,0
8451,28-03-2023 06:08,1326,1,NULL,17
8452,29-03-2023 19:16,1326,2,NULL,17
8453,31-03-2023 13:39,1326,3,NULL,17
8477,24-03-2023 14:38,1327,1,NULL,12
8478,26-03-2023 01:47,1327,2,NULL,12
8479,27-03-2023 13:54,1327,3,NULL,12
8480,29-03-2023 11:37,1327,4,NULL,12
8481,29-03-2023 12:22,1327,5,3110,12
8482,30-03-2023 11:43,1327,6,3110,12
8483,31-03-2023 07:04,1327,7,3110,12
8484,31-03-2023 09:05,1327,8,3110,12
8485,31-03-2023 19:41,1327,9,3110,12
8486,02-04-2023 13:40,1327,10,3110,12
8487,03-04-2023 21:23,1327,11,3110,12
8488,05-04-2023 09:22,1327,12,3110,12
8489,05-04-2023 15:27,1327,13,3110,12
8490,06-04-2023 17:06,1327,14,3110,12
8491,07-04-2023 06:33,1327,15,3110,12
8492,08-04-2023 17:06,1327,16,3110,12
8493,08-04-2023 17:46,1327,17,3110,12
8494,10-04-2023 01:22,1327,18,3110,12
8495,10-04-2023 17:46,1327,19,3110,12
8496,10-04-2023 21:59,1327,20,3110,12
8503,31-03-2023 14:26,1328,1,NULL,14
8504,31-03-2023 17:17,1328,2,NULL,14
8529,24-03-2023 23:11,1329,1,NULL,19
8530,26-03-2023 08:58,1329,2,NULL,19
8531,26-03-2023 22:03,1329,3,NULL,19
8532,28-03-2023 08:33,1329,4,NULL,19
8533,30-03-2023 04:25,1329,5,3136,19
8534,31-03-2023 12:13,1329,6,3136,19
8535,01-04-2023 00:28,1329,7,3136,19
8536,01-04-2023 19:38,1329,8,3136,19
8537,03-04-2023 18:23,1329,9,3136,19
8538,05-04-2023 12:00,1329,10,3136,19
8539,06-04-2023 19:00,1329,11,3136,19
8540,08-04-2023 18:59,1329,12,3136,19
8541,09-04-2023 20:22,1329,13,3136,19
8542,10-04-2023 06:03,1329,14,3136,19
8543,10-04-2023 18:25,1329,15,3136,19
8544,12-04-2023 16:03,1329,16,3136,19
8545,13-04-2023 16:54,1329,17,3136,19
8546,14-04-2023 02:59,1329,18,3136,19
8547,15-04-2023 23:07,1329,19,3136,19
8548,16-04-2023 11:07,1329,20,3136,19
8549,16-04-2023 21:06,1329,21,3136,19
8550,17-04-2023 07:51,1329,22,3136,19
8555,31-03-2023 09:14,1330,1,NULL,14
8556,31-03-2023 16:41,1330,2,NULL,14
8557,01-04-2023 03:58,1330,3,NULL,14
8558,03-04-2023 01:54,1330,4,NULL,14
8559,04-04-2023 16:46,1330,5,3120,14
8560,05-04-2023 17:43,1330,6,3120,14
8561,06-04-2023 05:34,1330,7,3120,14
8562,07-04-2023 09:14,1330,8,3120,14
8563,08-04-2023 17:06,1330,9,3120,14
8564,09-04-2023 12:47,1330,10,3120,14
8565,11-04-2023 09:59,1330,11,3120,14
8566,12-04-2023 02:33,1330,12,3120,14
8567,12-04-2023 18:47,1330,13,3120,14
8568,14-04-2023 10:44,1330,14,3120,14
8569,16-04-2023 02:32,1330,15,3120,14
8570,16-04-2023 22:16,1330,16,3120,14
8571,17-04-2023 15:17,1330,17,3120,14
8572,18-04-2023 23:34,1330,18,3120,14
8573,19-04-2023 10:25,1330,19,3120,14
8574,20-04-2023 19:16,1330,20,3120,14
8575,22-04-2023 05:42,1330,21,3120,14
8581,25-03-2023 03:36,1331,1,NULL,14
8582,25-03-2023 13:14,1331,2,NULL,14
8583,26-03-2023 01:10,1331,3,NULL,14
8584,26-03-2023 01:30,1331,4,NULL,14
8585,27-03-2023 06:34,1331,5,3123,14
8586,27-03-2023 20:18,1331,6,3123,14
8587,29-03-2023 15:30,1331,7,3123,14
8588,31-03-2023 04:23,1331,8,3123,14
8589,01-04-2023 01:28,1331,9,3123,14
8590,02-04-2023 04:12,1331,10,3123,14
8591,02-04-2023 05:38,1331,11,3123,14
8592,03-04-2023 00:10,1331,12,3123,14
8593,03-04-2023 12:16,1331,13,3123,14
8594,03-04-2023 19:14,1331,14,3123,14
8595,04-04-2023 03:52,1331,15,3123,14
8596,05-04-2023 16:38,1331,16,3123,14
8597,07-04-2023 00:26,1331,17,3123,14
8598,08-04-2023 18:39,1331,18,3123,14
8599,10-04-2023 06:25,1331,19,3123,14
8600,10-04-2023 16:31,1331,20,3123,14
8601,11-04-2023 06:06,1331,21,3123,14
8602,12-04-2023 19:10,1331,22,3123,14
8607,11-03-2023 11:53,1332,1,NULL,13
8608,11-03-2023 19:04,1332,2,NULL,13
8609,12-03-2023 15:11,1332,3,NULL,13
8610,12-03-2023 15:36,1332,4,NULL,13
8611,13-03-2023 15:03,1332,5,3115,13
8612,14-03-2023 23:05,1332,6,3115,13
8613,15-03-2023 11:49,1332,7,3115,13
8614,15-03-2023 15:50,1332,8,3115,13
8615,16-03-2023 19:35,1332,9,3115,13
8633,16-03-2023 21:04,1333,1,NULL,11
8634,17-03-2023 15:07,1333,2,NULL,11
8635,17-03-2023 19:08,1333,3,NULL,11
8636,18-03-2023 09:04,1333,4,NULL,11
8637,19-03-2023 09:15,1333,5,3105,11
8638,20-03-2023 12:43,1333,6,3105,11
8639,22-03-2023 09:21,1333,7,3105,11
8640,23-03-2023 00:27,1333,8,3105,11
8641,23-03-2023 08:20,1333,9,3105,11
8642,25-03-2023 05:30,1333,10,3105,11
8643,26-03-2023 16:51,1333,11,3105,11
8644,28-03-2023 14:22,1333,12,3105,11
8645,28-03-2023 16:50,1333,13,3105,11
8646,30-03-2023 10:59,1333,14,3105,11
8647,31-03-2023 21:30,1333,15,3105,11
8648,02-04-2023 21:24,1333,16,3105,11
8649,04-04-2023 07:21,1333,17,3105,11
8650,06-04-2023 01:34,1333,18,3105,11
8651,06-04-2023 14:40,1333,19,3105,11
8652,07-04-2023 01:56,1333,20,3105,11
8653,08-04-2023 00:33,1333,21,3105,11
8654,09-04-2023 06:47,1333,22,3105,11
8659,12-03-2023 23:41,1334,1,NULL,18
8660,14-03-2023 06:40,1334,2,NULL,18
8661,15-03-2023 16:47,1334,3,NULL,18
8662,16-03-2023 18:46,1334,4,NULL,18
8663,18-03-2023 08:18,1334,5,3135,18
8664,19-03-2023 20:48,1334,6,3135,18
8665,20-03-2023 21:43,1334,7,3135,18
8666,22-03-2023 12:24,1334,8,3135,18
8667,23-03-2023 05:32,1334,9,3135,18
8668,23-03-2023 08:52,1334,10,3135,18
8669,23-03-2023 18:16,1334,11,3135,18
8670,25-03-2023 08:57,1334,12,3135,18
8671,27-03-2023 01:08,1334,13,3135,18
8672,27-03-2023 14:56,1334,14,3135,18
8673,29-03-2023 00:41,1334,15,3135,18
8685,23-03-2023 05:22,1335,1,NULL,16
8686,24-03-2023 19:38,1335,2,NULL,16
8687,26-03-2023 17:22,1335,3,NULL,16
8688,27-03-2023 22:12,1335,4,NULL,16
8689,28-03-2023 14:49,1335,5,3130,16
8690,29-03-2023 06:41,1335,6,3130,16
8691,31-03-2023 03:57,1335,7,3130,16
8692,31-03-2023 18:43,1335,8,3130,16
8693,01-04-2023 12:10,1335,9,3130,16
8694,01-04-2023 21:24,1335,10,3130,16
8695,03-04-2023 05:02,1335,11,3130,16
8696,03-04-2023 10:51,1335,12,3130,16
8697,03-04-2023 18:34,1335,13,3130,16
8698,05-04-2023 14:41,1335,14,3130,16
8711,29-03-2023 19:15,1336,1,NULL,14
8712,30-03-2023 11:17,1336,2,NULL,14
8713,30-03-2023 12:23,1336,3,NULL,14
8714,31-03-2023 03:08,1336,4,NULL,14
8715,31-03-2023 12:52,1336,5,3119,14
8737,15-03-2023 22:26,1337,1,NULL,11
8738,16-03-2023 05:54,1337,2,NULL,11
8739,16-03-2023 15:10,1337,3,NULL,11
8740,18-03-2023 00:51,1337,4,NULL,11
8741,19-03-2023 19:04,1337,5,3103,11
8742,19-03-2023 19:29,1337,6,3103,11
8743,20-03-2023 15:20,1337,7,3103,11
8744,21-03-2023 01:59,1337,8,3103,11
8745,21-03-2023 20:59,1337,9,3103,11
8746,21-03-2023 22:38,1337,10,3103,11
8747,23-03-2023 04:17,1337,11,3103,11
8748,24-03-2023 03:21,1337,12,3103,11
8763,01-04-2023 03:38,1338,1,NULL,15
8764,02-04-2023 00:25,1338,2,NULL,15
8765,03-04-2023 06:34,1338,3,NULL,15
8766,04-04-2023 05:15,1338,4,NULL,15
8767,04-04-2023 21:43,1338,5,3125,15
8768,05-04-2023 11:52,1338,6,3125,15
8769,06-04-2023 05:41,1338,7,3125,15
8770,07-04-2023 00:37,1338,8,3125,15
8771,08-04-2023 12:01,1338,9,3125,15
8772,09-04-2023 06:06,1338,10,3125,15
8773,10-04-2023 02:45,1338,11,3125,15
8789,04-03-2023 15:16,1339,1,NULL,14
8790,06-03-2023 13:54,1339,2,NULL,14
8791,06-03-2023 16:15,1339,3,NULL,14
8792,07-03-2023 17:48,1339,4,NULL,14
8793,08-03-2023 05:49,1339,5,3118,14
8794,10-03-2023 05:33,1339,6,3118,14
8815,09-03-2023 21:44,1340,1,NULL,15
8816,10-03-2023 19:32,1340,2,NULL,15
8817,12-03-2023 13:25,1340,3,NULL,15
8818,14-03-2023 08:30,1340,4,NULL,15
8819,15-03-2023 02:57,1340,5,3126,15
8820,16-03-2023 12:28,1340,6,3126,15
8821,18-03-2023 08:03,1340,7,3126,15
8822,19-03-2023 10:10,1340,8,3126,15
8823,20-03-2023 20:04,1340,9,3126,15
8824,20-03-2023 22:55,1340,10,3126,15
8825,22-03-2023 13:34,1340,11,3126,15
8826,24-03-2023 02:01,1340,12,3126,15
8827,24-03-2023 04:34,1340,13,3126,15
8828,24-03-2023 19:04,1340,14,3126,15
8829,26-03-2023 10:09,1340,15,3126,15
8830,27-03-2023 00:34,1340,16,3126,15
8831,27-03-2023 08:10,1340,17,3126,15
8832,29-03-2023 00:52,1340,18,3126,15
8841,16-03-2023 19:13,1341,1,NULL,11
8842,17-03-2023 01:09,1341,2,NULL,11
8843,18-03-2023 18:02,1341,3,NULL,11
8844,20-03-2023 07:16,1341,4,NULL,11
8845,21-03-2023 18:34,1341,5,3102,11
8846,22-03-2023 07:31,1341,6,3102,11
8847,23-03-2023 00:08,1341,7,3102,11
8848,24-03-2023 19:28,1341,8,3102,11
8849,25-03-2023 22:37,1341,9,3102,11
8850,27-03-2023 13:06,1341,10,3102,11
8851,28-03-2023 18:49,1341,11,3102,11
8852,29-03-2023 17:01,1341,12,3102,11
8853,30-03-2023 19:01,1341,13,3102,11
8854,31-03-2023 03:51,1341,14,3102,11
8855,31-03-2023 08:33,1341,15,3102,11
8856,31-03-2023 14:00,1341,16,3102,11
8867,07-03-2023 18:26,1342,1,NULL,14
8868,08-03-2023 09:34,1342,2,NULL,14
8869,08-03-2023 16:27,1342,3,NULL,14
8870,10-03-2023 01:08,1342,4,NULL,14
8871,11-03-2023 05:50,1342,5,3121,14
8872,12-03-2023 18:33,1342,6,3121,14
8873,14-03-2023 00:46,1342,7,3121,14
8874,15-03-2023 05:51,1342,8,3121,14
8875,15-03-2023 15:09,1342,9,3121,14
8893,01-04-2023 07:07,1343,1,NULL,11
8894,02-04-2023 15:41,1343,2,NULL,11
8895,02-04-2023 17:30,1343,3,NULL,11
8896,03-04-2023 21:14,1343,4,NULL,11
8897,05-04-2023 14:37,1343,5,3107,11
8898,05-04-2023 14:38,1343,6,3107,11
8899,05-04-2023 18:17,1343,7,3107,11
8900,05-04-2023 21:14,1343,8,3107,11
8901,07-04-2023 02:39,1343,9,3107,11
8902,08-04-2023 11:54,1343,10,3107,11
8903,08-04-2023 20:00,1343,11,3107,11
8904,10-04-2023 18:18,1343,12,3107,11
8905,12-04-2023 06:17,1343,13,3107,11
8906,13-04-2023 23:50,1343,14,3107,11
8907,14-04-2023 04:22,1343,15,3107,11
8908,15-04-2023 22:52,1343,16,3107,11
8909,17-04-2023 15:14,1343,17,3107,11
8910,18-04-2023 03:37,1343,18,3107,11
8919,17-03-2023 04:40,1344,1,NULL,13
8920,19-03-2023 04:25,1344,2,NULL,13
8921,19-03-2023 13:29,1344,3,NULL,13
8922,20-03-2023 14:50,1344,4,NULL,13
8923,21-03-2023 00:14,1344,5,3114,13
8924,22-03-2023 20:59,1344,6,3114,13
8925,23-03-2023 05:08,1344,7,3114,13
8926,23-03-2023 23:49,1344,8,3114,13
8945,29-03-2023 05:01,1345,1,NULL,13
8946,30-03-2023 09:58,1345,2,NULL,13
8947,01-04-2023 08:04,1345,3,NULL,13
8971,17-03-2023 22:07,1346,1,NULL,11
8972,18-03-2023 21:18,1346,2,NULL,11
8973,20-03-2023 20:04,1346,3,NULL,11
8974,21-03-2023 00:06,1346,4,NULL,11
8975,22-03-2023 13:23,1346,5,3105,11
8976,22-03-2023 23:41,1346,6,3105,11
8977,23-03-2023 19:25,1346,7,3105,11
8978,24-03-2023 20:11,1346,8,3105,11
8979,25-03-2023 11:00,1346,9,3105,11
8980,26-03-2023 08:18,1346,10,3105,11
8981,27-03-2023 10:10,1346,11,3105,11
8982,27-03-2023 14:13,1346,12,3105,11
8983,29-03-2023 02:40,1346,13,3105,11
8984,30-03-2023 03:43,1346,14,3105,11
8985,31-03-2023 10:02,1346,15,3105,11
8986,01-04-2023 15:52,1346,16,3105,11
8987,02-04-2023 22:50,1346,17,3105,11
8988,04-04-2023 01:50,1346,18,3105,11
8989,04-04-2023 11:28,1346,19,3105,11
8990,06-04-2023 05:26,1346,20,3105,11
8997,04-03-2023 01:20,1347,1,NULL,18
8998,05-03-2023 02:13,1347,2,NULL,18
8999,06-03-2023 03:58,1347,3,NULL,18
9023,21-03-2023 06:13,1348,1,NULL,18
9024,22-03-2023 07:30,1348,2,NULL,18
9025,22-03-2023 21:50,1348,3,NULL,18
9026,24-03-2023 02:44,1348,4,NULL,18
9027,25-03-2023 18:46,1348,5,3135,18
9028,26-03-2023 04:36,1348,6,3135,18
9029,26-03-2023 05:00,1348,7,3135,18
9030,26-03-2023 07:30,1348,8,3135,18
9031,27-03-2023 21:01,1348,9,3135,18
9032,28-03-2023 17:22,1348,10,3135,18
9033,30-03-2023 00:58,1348,11,3135,18
9034,31-03-2023 04:55,1348,12,3135,18
9035,02-04-2023 02:33,1348,13,3135,18
9049,20-03-2023 00:50,1349,1,NULL,12
9050,21-03-2023 06:52,1349,2,NULL,12
9051,22-03-2023 15:27,1349,3,NULL,12
9052,23-03-2023 14:47,1349,4,NULL,12
9053,25-03-2023 01:16,1349,5,3109,12
9054,25-03-2023 05:07,1349,6,3109,12
9055,26-03-2023 19:07,1349,7,3109,12
